id_target,0s_ear,1s_ear,2s_ear,3s_ear,4s_ear,0s_mar,1s_mar,2s_mar,3s_mar,4s_mar,perclos,target
3bJRj9_10,0.02212210932349637,0.022294435627041684,0.02333864566322226,0.02591937652432985,0.023398522352878093,0.00121486156324002,0.00103621599470726,0.00111216191407139,0.00123898790564968,0.0011670073512078701,0.0,10
Y8biCC_0,0.9233958115872941,0.9466542052050833,0.9469936318174123,1.0,0.9556778134234053,0.12533319003287832,0.13473565681888244,0.11969880038192142,0.09351617597375371,0.15960674684994136,0.0,0
Y8biCC_5,0.06134097927860241,0.06158561206388226,0.05560296658244858,0.05302982680558166,0.056805799144707736,0.00803086017544178,0.007027038755610681,0.0022079463709970804,0.007437963659273759,0.0034061409609283406,0.0,5
HQsotm_0,1.0,0.9421226537309599,0.9949447843624906,0.9787873976744227,0.997756541565697,0.053566272303124746,0.040719397078679866,0.02669441166068305,0.024589972803008068,0.03148287651510651,0.0,0
HQsotm_5,0.04617394711005338,0.05075425952292356,0.04501397459712982,0.047126028842212384,0.042797801416326046,0.00322810483617352,0.0025247193401038,0.00191829936482728,0.00239999721236078,0.0033458278465288804,0.0,5
HQsotm_10,0.020712750820289963,0.022816204330038753,0.031422291548475915,0.02372223279428396,0.02605819099775966,0.00149482279230865,0.0010981007929665302,0.0009530465374153601,0.0012682348407985701,0.0017973049022949599,0.0,10
S9Jc43_0,0.9324902136805056,0.890176236105903,0.8743993703991744,0.9999999999999999,0.9940406094535775,0.08163245440386749,0.06875795159421606,0.08230779900675166,0.0775157032347676,0.07816181267959453,0.0,0
S9Jc43_5,0.05893056906269152,0.06662107213224021,0.06379760650463821,0.06710065969926048,0.06417052726852933,0.00802500436060416,0.0077228058041626,0.005655716251954681,0.00502180785048656,0.00539263911902908,0.0,5
S9Jc43_10,0.03532952824245003,0.03357315966541571,0.03285967058777154,0.03197477023131761,0.0320866406998132,0.0024822599702122804,0.00239135959956308,0.00254424851521298,0.00268462604153999,0.00226556176732891,0.0,10
oW2Jt7_0,0.9545016939974358,0.9676668291168589,0.990737222232958,1.0,0.9611404406877557,0.1471200640346489,0.1674343016551668,0.12450049657391812,0.1232024622853197,0.1354624993136736,0.0,0
oW2Jt7_5,0.06232471946515064,0.05674714537121062,0.05859236649764056,0.05580737885295428,0.06028335256523681,0.00537761990502636,0.006032707950382961,0.0070521203959606595,0.007274047307052601,0.00647545424133096,0.0,5
oW2Jt7_10,0.02534088883714149,0.02865351649981492,0.02774864579723362,0.03109626110307976,0.03341151963891792,0.006160104675757331,0.00534477339305442,0.00600943854239476,0.005868005351085771,0.00540760163948687,0.0,10
mESg1h_0,0.9604701200883936,0.9343178215205373,0.9909580365762303,0.9343006622249215,1.0,0.05671604354722097,0.08994193038087105,0.04288140479791154,0.05266138094998492,0.08264324165744184,0.0,0
sUBRZN_5,0.06068558997565714,0.06619049520177453,0.06961526438174002,0.06359545214809008,0.061884045311155156,0.00426918973050788,0.00491279545915314,0.00433721581108718,0.007101541336151621,0.0031093904660775603,0.0,5
rg76zJ_0,0.9683238586327853,0.9724279547675284,0.9962078313658522,0.9477295159002066,1.0,0.005534955111156801,0.007401645854527433,0.01718826648440273,0.013502396377047064,0.01540888091533462,0.0,0
rg76zJ_5,0.052953282101986576,0.057076657138751465,0.0603283737555305,0.0606421795207872,0.05936735990495498,0.00760289442713744,0.00753988552370692,0.0062529924482444006,0.006139418142474481,0.006919994695283361,0.0,5
uPdzdy_0,1.0,0.9837814948218916,0.8339011591592193,0.9531294803735758,0.9417459263757417,0.031206315946796515,0.030176874750111906,0.03193323202117514,0.04127106318883252,0.038354183029644905,0.0,0
uPdzdy_5,0.059151718723744966,0.06095758618476508,0.05894978292022196,0.06025214138032592,0.05745808121372083,0.00418265647875768,0.004566730111203221,0.00451834588793314,0.005271205601300621,0.004713721286543321,0.0,5
uPdzdy_10,0.019671124785723335,0.012985364074778618,0.017664764513413738,0.01842766337580708,0.01792728297205765,0.00026893620459788356,3.283421963896872e-05,7.561315159277109e-05,0.00012617382310070894,0.0,0.07904708298587805,10
qATxKd_10,0.025443960616494413,0.03305387945208418,0.03623227839909108,0.03742749541870858,0.038259969873593175,0.00266065059176406,0.0016609741547899501,0.00300373672693972,0.00303704805047587,0.00633492730914111,0.0,10
O7nxDg_0,0.9726000850048135,0.9808600111042057,0.9645315816049529,1.0,0.8120311968047209,0.04326719612412485,0.026962410350116935,0.019475188805096667,0.027360177955635456,0.04532106551104672,0.0,0
O7nxDg_5,0.05211977215919618,0.052976816714165945,0.07207857626330226,0.07259918600380622,0.059975686950713106,0.0005128205128205,0.00018518518518518003,0.0016381766381766201,0.0007122507122507,0.0,0.0,5
O7nxDg_10,0.025189273012339333,0.029244518949387,0.02829787608178316,0.033120329903353306,0.03158054463555556,0.0010886718826432502,0.0008566813907766801,0.00137034478617832,0.0012171379849499602,0.0010635074098765,0.0,10
p8CDjE_0,0.9585344461635902,0.9487810828814484,0.9257596480369167,0.8998823938175968,1.0,0.1671409571847698,0.15281111995111218,0.12990135825420196,0.18628439789870438,0.1909400631935892,0.0,0
p8CDjE_10,0.014328477122456438,0.016118841110310443,0.017551729557318957,0.015316306343320622,0.01598790213182058,9.960463639690099e-05,0.0009310803225490369,0.0005113785504118704,0.0,0.0010822485143534193,0.035426029147055775,10
cariHr_0,0.8843997006453878,0.9138467055114676,0.8530567902267708,1.0,0.9902625277840773,0.028357206816877385,0.02969590692661879,0.021766106574225744,0.03164196763302329,0.023737255579291818,0.0,0
cariHr_5,0.07100341194081919,0.06864420637417633,0.07237512609869971,0.06554898756393962,0.06685996787740228,0.0037712396906911597,0.0041034643594680805,0.0031231894817933,0.00298064373292244,0.0029476711828803,0.0,5
cariHr_10,0.03379944495564284,0.03624028635616242,0.03745887002301771,0.03375407348898263,0.03862730266898321,0.00199716930572649,0.0019204249405449401,0.0017100063173552003,0.0016748923035776802,0.00160321011963234,0.0,10
XDOz1C_10,0.021332350030357668,0.02099183240905389,0.020398640883848504,0.016644615574517886,0.018351116024234053,0.0,0.0017734064279443266,0.0024595555689552358,0.0018779264380114399,0.0026566768045330046,0.017649255228016997,10
qgw83F_0,0.849527164953011,0.9530226996490737,0.9528944721226117,0.9393650434004779,1.0,0.12881559174830318,0.14939181176653343,0.15555240503083023,0.143556143799997,0.17008708572561954,0.0,0
qgw83F_5,0.05948762152438112,0.058874639330281364,0.06041759244461784,0.0660108119798888,0.06451343906032679,0.0021252580823597203,0.0063247376590104005,0.012871099330670899,0.00852068233304624,0.0089760513611779,0.0,5
qgw83F_10,0.018918453071978546,0.020551061396993656,0.0237398332632237,0.02213834262467077,0.02422213525466491,0.00017015902335651206,0.00035571544275244727,0.0,0.0002551331861697353,0.00014974990267781034,0.018976783646016755,10
3t3UX8_0,0.9739056721267143,1.0,0.9811078012784297,0.9230881430701549,0.9800540211684687,0.11422052634428152,0.11011135581640569,0.10652047893972794,0.12858689840950147,0.11375968790923845,0.0,0
3t3UX8_5,0.06662511078420856,0.06080004762164968,0.0647212622453216,0.06788678829275636,0.06694389841930007,0.0036439848536316006,0.003729192995906,0.0034281336318042806,0.0032358157562229805,0.0033139054387565006,0.0,5
3t3UX8_10,0.028475737453908814,0.03032688434385051,0.02686545236838346,0.029119156450101432,0.025091131205822882,0.0030277570217733803,0.00287337260028669,0.0025785942616466002,0.0026432855497473505,0.0027856569112586103,0.0,10
vDV4a5_0,0.9409768774902958,0.8301912068269504,0.9842430695432952,0.8164868696341041,0.9999999999999999,0.06170348890996981,0.06587953448284176,0.05252881856192975,0.061279593908028465,0.053913057323404096,0.0,0
vDV4a5_5,0.0663660141583345,0.07784661283884677,0.0564030527552482,0.06903256423575194,0.06691023171137277,0.00665649715413862,0.00660870210837838,0.006932953346271121,0.009929566872284721,0.00667785308875562,0.0,5
vDV4a5_10,0.02815467517396264,0.03532459028429429,0.03277719646984957,0.038846004270437454,0.03687390360674791,0.00212734081826667,0.00160388270526381,0.00261858212427718,0.0035271538421958203,0.0027107192819685703,0.0,10
xTzImc_10,0.007019175081258375,0.007024909046175287,0.006889793701024324,0.006847439139034791,0.007969999989625231,1.4841201671982054e-05,7.24272107089401e-06,0.0,3.684795783633956e-05,3.4133293950552206e-05,0.09995638976320047,10
Fg80GI_5,0.06396066581175942,0.06049898339893842,0.06645264757366719,0.06611609722692967,0.06471355869902295,0.00103030303030302,0.0014994388327721601,0.0006060606060606,0.001010101010101,0.0058632909105714405,0.0,5
Fg80GI_10,0.03040867995986692,0.03053314880876188,0.030828838586371372,0.030380985018828285,0.03066725263124981,0.0009021659253147501,0.0004814814814814801,0.00023456790123456002,0.00046913580246913,0.00033557800224466003,0.0,10
lGuCOb_10,0.029627423352365203,0.029107532083674333,0.03261742124819565,0.03391585089422164,0.03403747405345432,0.0045918382761510005,0.00497667480254459,0.00448546364784752,0.00448127360676353,0.00369406261279358,0.0,10
RWEHMg_0,0.9199269742977612,0.9342394617795378,0.9713655555270878,1.0,0.907433502282943,0.06169072142924936,0.10157267045099572,0.1320654364761617,0.1621890122463047,0.08249887455732079,0.0,0
RWEHMg_5,0.06084230309965838,0.06717421082900904,0.05382626452071548,0.056142538707136924,0.06413646353128304,0.009700777223375041,0.01168752731374714,0.00915594542620324,0.008493024361904581,0.00782229387808004,0.0,5
IZGEm8_0,0.9101838401014815,0.9082211768376747,0.9999716121513962,1.0,0.9700089393849259,0.02824541704762398,0.03444077631556568,0.028691946380093637,0.028198500125277064,0.02811943004036695,0.0,0
IZGEm8_5,0.05341813969759216,0.06552362686981109,0.05901315202144776,0.05779130630959202,0.057009618993714865,0.00407161532805164,0.00600083231689504,0.004812126609429101,0.0025126545448381204,0.0026882454568576,0.0,5
IZGEm8_10,0.02339098828616911,0.02581399458438991,0.02828267174160666,0.02591735689155485,0.02669717957698436,0.00971382461315717,0.00860517815514737,0.008466014223632889,0.00756548927233917,0.00511345312061411,0.0,10
KZwUHj_0,0.8034840954179714,0.8643006234440803,1.0,0.9144604590620462,0.9011903453065465,0.046784314066971026,0.045226605605804396,0.0573236902184392,0.048755676033783245,0.047860812439244935,0.0,0
KZwUHj_10,0.017059458988327635,0.016946284505955776,0.019891914534318416,0.018837480161781436,0.017115276223359278,0.0001099007597584016,7.66913932280875e-05,0.0001570644525640656,6.024602125384061e-05,0.0,0.058881254376648935,10
sdTOoU_0,0.9721103433330869,0.9999999999999999,0.9625970854469578,0.9335412026345546,0.9319759573802779,0.06981211770510194,0.026408329169345438,0.03765147921174037,0.03085329546517595,0.042227179810389384,0.0,0
sdTOoU_5,0.06495578167413926,0.0674272537832321,0.05827940826166248,0.05406015251394362,0.061255362804061644,0.0016117216117216002,0.0016089078464188002,0.00119658119658118,0.00034188034188034004,0.00034188034188034004,0.0,5
sdTOoU_10,0.0293478336404584,0.025318939977300132,0.02897856760491342,0.03141309330878724,0.028462171860791103,0.0021031462933186903,0.0014715725978252801,0.00177868995448719,0.00184634728225124,0.0018346954753825002,0.0,10
TULF6m_5,0.06304426300101722,0.06947980185189238,0.06713057514288552,0.06383607490147804,0.06768074527787098,0.00547953669985278,0.00519870219647084,0.0041460733232791805,0.00435635433653652,0.0038816910427025004,0.0,5
TULF6m_10,0.023030164734203933,0.02274752628511166,0.025823612586755963,0.027552206373862492,0.02765488983353296,0.0001717256103221,0.00025039562729031,0.00154690552511639,0.00018518518518518003,0.00025062656641604,0.0,10
k3bmr9_0,0.9999999999999999,0.9641161744965641,0.9692961580360538,0.9502280075214138,0.919191386853012,0.03932168826532411,0.04296931073081632,0.0423071385431356,0.04737199993228688,0.046397649378934896,0.0,0
k3bmr9_5,0.061865498592236806,0.05823908208392492,0.05716778093361013,0.06247022116177162,0.06037673600582212,0.00304241294243162,0.0032229025511668397,0.00316920285633484,0.0064761727083928605,0.00578733546943346,0.0,5
k3bmr9_10,0.019857893014920112,0.018837336475902473,0.021736885127381988,0.019526440548997884,0.017038835242857344,0.00089159872640385,0.0,0.0002577677301065812,0.00038359466589231363,0.0008654600131314377,0.018623667411739955,10
sAVFS4_0,0.9230470078169127,0.9327673757013384,0.9925741605603258,1.0,0.9510712134317763,0.15009942816924265,0.13060630473799228,0.06200908862235005,0.1060961209390828,0.12216457340323988,0.0,0
sAVFS4_5,0.06403660798892612,0.0641425263541105,0.066588680562225,0.06541117980276964,0.0636527904650276,0.00751494880865954,0.008494481383940041,0.009243762789945901,0.00885805942652982,0.008414148082409641,0.0,5
sAVFS4_10,0.02883732389582684,0.02963920402934771,0.0329970392252679,0.03132178502095029,0.02873974419924182,0.0028994874788707305,0.00287830596216839,0.00282592642819279,0.0030303678671196,0.00304148950315166,0.0,10
sAqOK0_0,0.9611753040542496,0.9150904584459731,1.0,0.9114728084196175,0.9691505371817307,0.03730457364582138,0.09896383387528752,0.13559158434131638,0.260099368394529,0.22200414862320025,0.0,0
sAqOK0_5,0.04639467060805398,0.04829219314817546,0.0554333105000857,0.0505021650418126,0.0502656514108355,0.00333419275579792,0.0014216110368446401,0.0012066566830933002,0.0016094531010361,0.01037481575570302,0.0,5
sAqOK0_10,0.02454353411972394,0.028961086091774592,0.026632313852766862,0.029584539133817003,0.02714122580493264,0.00221088286878502,0.0018633605129002699,0.0035171942842105704,0.0065270149988934205,0.00153681012719028,0.0,10
9nKrsJ_0,0.9329731172879557,0.9414503462783528,1.0,0.9577302586816479,0.9918037693759574,0.0436424995417935,0.11286585260252491,0.06235671536757705,0.0785867175151487,0.0544900968581511,0.0,0
9nKrsJ_5,0.06412650525564449,0.062255122300879866,0.06416240297311486,0.061621866982588286,0.06041143691122706,0.0030984959261951,0.0025220654000911802,0.0027433670288042403,0.00245475098892892,0.00275707537014212,0.0,5
9nKrsJ_10,0.03470747325589475,0.030696118053452348,0.03381541723863168,0.0323054131610278,0.035269917859056636,0.0008095423900244301,0.0008549348320753801,0.00096377994564943,0.00090306560914767,0.00070331904315093,0.0,10
a4Wyzc_5,0.059778410580011924,0.0510085470228254,0.05724177413445362,0.06070306957021654,0.057981951088641105,0.0028282828282828205,0.00343434343434342,0.00422152560083594,0.0027946127946127802,0.00327272727272726,0.0,5
a4Wyzc_10,0.013517850097609118,0.015927711511009565,0.01766342077848041,0.014994012719832634,0.017488649459498448,0.0,0.002377477111847409,0.001625764987407451,0.0022757539728170736,0.002031329468138254,0.013734352455401099,10
oYgB5a_0,0.9908071033654153,1.0,0.9912148433600699,0.9982330839374501,0.980334567889627,0.03984887059080846,0.044946769841201606,0.04135655775864332,0.04143876562770591,0.035762185220813016,0.0,0
oYgB5a_5,0.058172149516795835,0.05661628578390707,0.0566861286205792,0.05720432292245228,0.05208680757403133,0.00826789277810488,0.00869920686747538,0.00751946525092588,0.00979462027005066,0.01329421413599426,0.0,5
oYgB5a_10,0.03081421904122322,0.02977796655953024,0.030260791377434582,0.03283244505769989,0.02935242158300244,0.00100501812982249,0.0016099609264505301,0.00139930791851387,0.00102667455846422,0.00116022929301238,0.0,10
mphqU7_0,0.9767314131186374,1.0,0.9725972808738454,0.9752062048128363,0.93848680402728,0.10602510278314456,0.13139944397682238,0.04575670558101684,0.048173583032321755,0.04942933858490101,0.0,0
mphqU7_5,0.06578942208757343,0.06449439191493476,0.06842085477746204,0.06408931497842758,0.05452583482351569,0.009234240532682922,0.01002938146709242,0.008018863952211961,0.006719201847805401,0.0023737022512786404,0.0,5
mphqU7_10,0.0206550184953369,0.02292939965574573,0.02436887768048711,0.02371231223658997,0.02389727212166567,0.00111185291236023,0.00179300585372989,0.0017125482159944102,0.00166726343898395,0.00206977087195627,0.0,10
si3hKp_0,0.9446683734661604,0.9929946237235283,1.0,0.8465322006993599,0.8538547890209677,0.0580634476664416,0.061775868111625755,0.061514578929767944,0.08917720737237102,0.09473130499812939,0.0,0
si3hKp_5,0.05319724988200532,0.057255671716133306,0.05851186421965972,0.058179393919726465,0.05801552644025766,0.006862245814133821,0.00391872088824652,0.00331444970209528,0.00373786117215218,0.004976269643439401,0.0,5
si3hKp_10,0.03213477958015295,0.03260944593179428,0.03204007936556119,0.03244982539853546,0.03172670318225188,0.004689325381884351,0.00704660261919249,0.00212917439672816,0.0005978835978835901,0.00089484126984126,0.0,10
geb9ES_0,0.9394380578477505,1.0,0.9923281265682711,0.9739469674057951,0.9716655147361997,0.21455468856070345,0.11579792094154637,0.04108886970283204,0.18405861905867113,0.22347006462757876,0.0,0
NUC17C_0,0.9122479377418489,0.9363896624815718,1.0,0.8855294527905295,0.8957638414545546,0.032715762351284906,0.03322304385715522,0.03058238506146091,0.04971699501888119,0.044171058066911094,0.0,0
3e6ox4_0,1.0,0.7783525192187639,0.8383306065050973,0.8395587066309181,0.8223422291213466,0.0794706203556978,0.06310878761549203,0.04021545375328351,0.04098495130334129,0.04162652864279808,0.0,0
3e6ox4_5,0.06684273384932175,0.071709588507794,0.06624931662255205,0.06688009630763174,0.071761796236274,0.007381334284855621,0.00764119229767364,0.00547662308861036,0.008752928094987301,0.0076990733948233,0.0,5
3e6ox4_10,0.026658283230300613,0.024432064862271202,0.02011924700917994,0.02878263854048211,0.02759925123170114,0.0041642084502272105,0.00735634950639114,0.00509986872228459,0.0049358207989631505,0.00523437465638349,0.0,10
hXjqZ5_0,0.9783141011458317,0.9835185467495106,1.0,0.9994410781041587,0.9830027586541199,0.09888135967994494,0.02753566683368393,0.02767615492977411,0.008991238149774296,0.018825404876089986,0.0,0
hXjqZ5_5,0.0529042322328555,0.055085467934154225,0.0608120451890962,0.059644554588959224,0.06109534888896728,0.00832481582865246,0.0044537697971237,0.00398735012697208,0.004718032394156721,0.00517229638818572,0.0,5
2Wbm5X_0,0.9484921102927744,0.926142118533523,1.0,0.9286308369598062,0.9923184380446135,0.043460364330447,0.032674256410347984,0.04273176634439539,0.03865105586127089,0.043595926415441404,0.0,0
2Wbm5X_5,0.0584720348417535,0.057799751922193804,0.05004471581492546,0.059942326256656825,0.06316322089125141,0.00300728869264834,0.00239668248771094,0.0030508648160341204,0.0026360145175695,0.0022784723800192,0.0,5
58fusc_5,0.05579738615659627,0.06271127065444666,0.05594448178288356,0.06297275420032909,0.0629364353251644,0.0029857783431216003,0.00334360296550826,0.0033252525960804804,0.00252683072679942,0.0026572648686507003,0.0,5
58fusc_10,0.028439871253001583,0.030860508766807862,0.026388367806280823,0.02684820773031938,0.028537011713015783,0.0042132338800136,0.00311700070302469,0.00548465986110629,0.00449868265016002,0.0069303861893879205,0.0,10
sgmqcW_0,0.8130627208919476,0.9503770386778712,0.9025299065819907,1.0,0.9140681756245673,0.04056757025219202,0.033424078018942247,0.03856587347211897,0.04763836287142424,0.05094559147940824,0.0,0
sgmqcW_5,0.04834365609368686,0.0628615749577961,0.05573523242105713,0.05778868013468183,0.058091107332551496,0.00264244956421192,0.0027089107143970803,0.0035911020097416204,0.00383418680599628,0.00375878438544376,0.0,5
sgmqcW_10,0.02825984018814865,0.028010655492969314,0.02939489478876471,0.02819118403156405,0.02901620883202596,0.00079628316967921,0.0005952290315561,0.00055498214321017,0.00061559123118365,0.0007604802407813901,0.0,10
Sg9RNC_0,0.9615064533277208,0.9512535931103353,0.9579218102395355,0.9999999999999999,0.9765657395714556,0.12611699707956078,0.0696691944138569,0.09498327644976237,0.05472435034342946,0.0620294792936661,0.0,0
Sg9RNC_5,0.06455513732937775,0.062340460775027466,0.06297255648558532,0.059387861589961656,0.06124376766000298,0.005892392469342721,0.0061496350076097606,0.011153909792905701,0.008088842493399761,0.005121830316006961,0.0,5
Sg9RNC_10,0.028331340505513555,0.02762317144314181,0.02759324541891521,0.02770964199126438,0.02822214585869426,0.00346097718315873,0.0030052792858391904,0.00228298143671877,0.0038214627347645,0.00382624077280867,0.0,10
WG3CW_0,0.7870452930376642,0.805166403879614,0.7986388339013741,0.9209422674029698,1.0,0.08672416966529636,0.10012451636288058,0.1202515899477045,0.13975948179403694,0.11573110695717742,0.0,0
WG3CW_5,0.04604931782749966,0.047410391824031284,0.05788366454038479,0.06093285821691866,0.05919131341099984,0.00755056391532632,0.0094539737116302,0.00784650887288796,0.00860191503511652,0.00658779545126018,0.0,5
WG3CW_10,0.02408667532963661,0.03156953639326035,0.02935988291743819,0.02597586152694821,0.02557569295130016,0.0028574796848594205,0.00156811660099552,0.0018525750354949503,0.00119784608111717,0.0012065082851172302,0.0,10
Tv97Y_10,0.0129345782089323,0.012767714777838252,0.014478639110584276,0.011102726623221182,0.01342734368669895,0.0003886239240662639,0.0,0.00018847118232882804,0.0002625398890561693,9.615665533565241e-05,0.09979540263612953,10
6iYWb_0,0.9276616774128951,0.9732974279652818,0.9920334339184022,0.9941082270913577,1.0,0.02663603866554783,0.02775281733268921,0.03225180183980634,0.03657874696403068,0.03331229225873935,0.0,0
6iYWb_5,0.06370063431924321,0.060571270895086064,0.06725398437506773,0.06693289735881734,0.05950819366186447,0.00273451691150714,0.00218023081467434,0.0021322992549653997,0.00220255224989976,0.0030503913747488,0.0,5
6iYWb_10,0.03182596684007455,0.03014820836732306,0.028261962114480524,0.0317553220625651,0.0307445905978479,0.00127927935213157,0.0013958773478097801,0.0012085380564660802,0.00076966991106077,0.0007862993849449201,0.0,10
4j9DT_0,0.910575857360172,0.8737463026848192,1.0,0.8830515041636394,0.888328035853371,0.09734608439268676,0.09851863837136414,0.09901112657384754,0.08622150312898494,0.09470583795620341,0.0,0
4j9DT_5,0.036290392902919695,0.04069509738731861,0.04177034869086777,0.0381720935368165,0.040337229362922715,0.002026554197150896,0.00017791482007318768,0.0007431664850594986,0.0005344815235319047,0.0,0.037175292335187904,5
4j9DT_10,0.02931238714859566,0.02588693766535249,0.026673085514702412,0.02550039997472256,0.022562751669496242,0.00148471644674326,0.0034610550709471203,0.00464460735667121,0.0014597785674216402,0.00078493158627357,0.0,10
Xw0f3_0,0.9010368742793301,0.9773566347140114,1.0,0.9563562941636704,0.9205876299038186,0.008549878072345368,0.01983917464633892,0.019581523027555305,0.00754216556802958,0.010692542179520155,0.0,0
Xw0f3_5,0.05700769192061078,0.055876452165476966,0.057005644143817584,0.056456922555132384,0.05303147810898108,0.00485605378116348,0.00649806249228148,0.0054248340023650005,0.0064468297809177405,0.01008642103854866,0.0,5
cQD3L_0,0.909073286837287,0.9491665687694607,0.9470684483841298,0.9170377176728193,1.0,0.043916688371497134,0.023804093105354612,0.02068483266320817,0.0297903155946717,0.03568210443079643,0.0,0
cQD3L_5,0.06267043984075335,0.0556219676605236,0.05734839562794833,0.0642669578552445,0.06573289420133323,0.00192005486743838,0.0024848032948564004,0.00204469216844714,0.00154426535194976,0.00239227554920472,0.0,5
cQD3L_10,0.02788535076111916,0.03081711963445996,0.03238192522242752,0.032272827481170156,0.0341974939475449,0.0013117549893219,0.0030056957290376103,0.00123353339767224,0.00762638316467804,0.00223693568103663,0.0,10
O4yfr_0,0.7205305063316874,1.0,0.8715046788410998,0.9406319677441378,0.942285941860976,0.13883786056787362,0.1024714664129596,0.12322903010281747,0.12684604600821092,0.09762108269784527,0.0,0
O4yfr_5,0.04708054571328758,0.04513818064599604,0.05654061223584526,0.05931923087172908,0.052548759455568084,0.00997292937353058,0.00485083015674296,0.0065865443306947005,0.0070627425206210605,0.00834689020658526,0.0,5
O4yfr_10,0.02327720214039478,0.023970706404337794,0.02370462432153084,0.021197778819572022,0.02228764075586815,0.0058706735068382206,0.00402301046038735,0.0062926569200213904,0.0071305637943775806,0.00716177782420996,0.0,10
DGh1E_0,1.0,0.9071310762522307,0.9153167776195408,0.9643938184286748,0.9107681624952573,0.08778642270611672,0.13759555257774042,0.10548845242005267,0.058997331635013105,0.043276368655089666,0.0,0
DGh1E_5,0.061249278737614446,0.06124565249810372,0.058020254239642605,0.05565531360144002,0.06311436975891997,0.00368339319025088,0.0007580637466110201,0.00298765649531116,0.0048489015645513805,0.00422579197505774,0.0,5
yW1x6_0,0.9822582265297632,0.9768890965465857,0.9562435624343948,1.0,0.9540081211265232,0.02878999714357508,0.028285316427748213,0.047747577721973085,0.04327821971589747,0.03290483158641562,0.0,0
yW1x6_5,0.06402541611499195,0.062246407828063226,0.06722264147772193,0.06973409045280303,0.06980141975354379,0.00546435404427072,0.0041913121463613605,0.005782109599601281,0.0036559053176006802,0.0031363701457288,0.0,5
yW1x6_10,0.03188349735802838,0.028079386892680493,0.028733701336950843,0.02662352391692124,0.026568324431664122,0.00231677031001359,0.00233605292371031,0.0022321253315561703,0.00301437497419143,0.00275189735292314,0.0,10
Xb7Kz_0,0.8302357279181481,0.9152727034946356,1.0,0.9169686661597024,0.9494468352980261,0.10876527663921379,0.09303031663445088,0.11051635640287681,0.11009726844503,0.11891267933806467,0.0,0
Xb7Kz_5,0.052999265973641296,0.05592451130379376,0.05315167031823086,0.05452613741932756,0.056308181781094035,0.0063360612244247,0.00593645941957264,0.00787519424973278,0.00229271422120996,0.00228716604314234,0.0,5
Qq9wr_0,0.9864374023916163,0.9500616629366236,0.9441539320432792,0.9439012251890867,1.0,0.07453538527686818,0.06816672307735731,0.07093892219117028,0.07931233513189974,0.08054223024883923,0.0,0
Qq9wr_5,0.050277848136200204,0.052228450458214164,0.04902076065149888,0.04544096589524166,0.04445406330718636,0.0023912961597448604,0.0015557806018845202,0.00220546269745828,0.00205544518729016,0.00197494675142534,0.0,5
Qq9wr_10,0.023775490809644233,0.023096586428256793,0.023387387885370713,0.025820627929591264,0.027856113967977932,0.00102177580154537,0.0017726477331264701,0.00147449112230977,0.00138895943788335,0.00149237212652892,0.0,10
