id_target,0s_ear,1s_ear,2s_ear,3s_ear,4s_ear,5s_ear,6s_ear,7s_ear,8s_ear,9s_ear,0s_mar,1s_mar,2s_mar,3s_mar,4s_mar,5s_mar,6s_mar,7s_mar,8s_mar,9s_mar,perclos,target
qATxKd_10,-0.18335940258910707,-0.14624882392218272,-0.13074902337159933,-0.12492042044049795,-0.12086077021115285,-0.14651855062786157,-0.13071836573969675,-0.12492920495470038,-0.12961273499582293,-0.1318357255605395,-0.2944646373797165,-0.2993396658599543,-0.29279154134754565,-0.29262909513500446,-0.27654663613552816,-0.2615443368026462,-0.2968331674389645,-0.29478916863393795,-0.2930003247142233,-0.29003560788382193,-0.3074395830031946,10
O7nxDg_0,1.3676353174990485,1.38729054455179,1.3484355977446854,1.4328358464112672,0.9855474008273318,0.4671063626640123,0.5788560767129415,1.06616037167663,1.0802157248593591,0.9808454603787706,-0.8437947508491818,-0.8825934353141697,-0.9004099433180828,-0.8816469120031116,-0.8389073864041663,-0.8825588322960625,-0.883478114210836,-0.9039025049565972,-0.8952539982171835,-0.8888770595487027,-0.9467528831038702,0
O7nxDg_5,-0.10583903035836582,-0.10164558667207613,-0.0081823559522038,-0.005635058245593637,-0.0674007296988644,-0.05664856870933439,-0.071983802131943,-0.05961931761549825,-0.05431494982825188,-0.053459550103877936,-0.35834730929817643,-0.35995040016213536,-0.35284104067849126,-0.3573715148592449,-0.36085649499828604,-0.36085649499828604,-0.35820791009261477,-0.35904430532598464,-0.35995040016213536,-0.35904430532598464,-0.36085649499828604,5
O7nxDg_10,-0.16550374274705526,-0.14579488984082092,-0.15039565766648896,-0.12695810677762007,-0.1344415989803904,-0.1440738849702094,-0.1413203660225843,-0.17461612674230897,-0.1402327944063715,-0.13744540168573458,-0.2826347897885116,-0.2837622840393712,-0.28126583463520555,-0.2820104332012405,-0.2827570913455372,-0.2812028872539711,-0.2822248356631218,-0.2823224398227429,-0.28219830415524666,-0.28307506289104856,-0.287925831153512,10
p8CDjE_0,1.1271911954169473,1.1029871916071254,1.0458570632026136,0.9816399166046857,1.2300923582261363,1.0813105565225123,1.0264807139781196,1.0009579662651196,1.0653273830865997,1.1970151544029262,-0.8367355515118576,-0.8722965600546885,-0.9291495597178322,-0.7892290761997413,-0.7776755497622536,-0.7293870895008592,-0.7937284980087899,-0.9068826623707363,-0.8704860063673014,-0.850261873751051,-1.251513536033836,0
p8CDjE_10,-0.19752211860753663,-0.1888585701100015,-0.1819248411942989,-0.19274202560952158,-0.1894921821565242,-0.20943316216767124,-0.20502147066084128,-0.19661684424429834,-0.20148701318258266,-0.20175602692465855,-0.26637545104971694,-0.26235195081157003,-0.26438288233280227,-0.26685743661458433,-0.2616204498598827,-0.26696641697009954,-0.2685559625765149,-0.2678254241451983,-0.2645499441896098,-0.2682195850870024,0.0504299521190173,10
cariHr_0,0.9683802858608683,1.0328334657432376,0.8997773752274979,1.2214045551420265,1.2000913162850795,1.2406059353303995,1.2527209182049959,1.0197484312125018,1.0522922769625929,1.0284764644668511,-0.9053131879781956,-0.9023830604703518,-0.9197396932032381,-0.8981235508413646,-0.9154252706676944,-0.9008884342163465,-0.8675677372632864,-0.8879353070728151,-0.8918291781304911,-0.8923635374005945,-0.9673810335958358,0
cariHr_5,-0.03654739711442307,-0.04813825544721155,-0.02980811813768762,-0.06334517223551303,-0.056904280731495734,-0.060477535100322895,-0.02493229230359145,-0.04370228343309871,-0.0759521170662392,-0.06629023703469415,-0.366861378640745,-0.3652291473825209,-0.3700452716723971,-0.3707456038539011,-0.37090759912968924,-0.3712922593280004,-0.37103509718365674,-0.3664352606380107,-0.35533126241744506,-0.3282747087833332,-0.38538960933494093,5
cariHr_10,-0.13505474530880054,-0.12317051569075149,-0.11723734522640684,-0.13527565475739595,-0.111548355415384,-0.13931931780454118,-0.1334465241770813,-0.16581986430281745,-0.14331395866747518,-0.1642690850491628,-0.28989706571505175,-0.290270726886775,-0.2912952355801167,-0.2914662024452537,-0.2918152163276585,-0.28956689776487327,-0.2888355754637861,-0.28854009079507825,-0.29156724785765525,-0.287955113663797,-0.29962109719465574,10
XDOz1C_10,-0.16603547662900525,-0.16768630898619077,-0.1705621066029715,-0.18876165359442545,-0.180488524735024,-0.1778669466028048,-0.18820905180881212,-0.18077320967586558,-0.18240300922516675,-0.16761907986244476,-0.26945489307531195,-0.2608574034579406,-0.2575309465201209,-0.26035068955006263,-0.25657530107441906,-0.25510463472743744,-0.261282569374805,-0.2647498704959063,-0.27000327950579206,-0.2683476014260772,-0.18389115191243352,10
qgw83F_0,0.8474594409587962,1.0975174149592601,1.0972076014434176,1.0645188333185338,1.2110203654417293,0.9509676686522184,1.1083719290779268,1.168479121994842,1.209467128594537,1.1153450398388216,-0.8938685918255213,-0.8441539069798747,-0.8292691539822212,-0.8582536003911598,-0.7941515731324175,-0.8492000671725077,-0.8695280334394014,-0.8604979397392625,-0.834961943473442,-0.8262638423147126,-1.2051029459147797,0
qgw83F_5,-0.08912895333453545,-0.092145058869327,-0.08455314270460267,-0.057032375282621624,-0.06440001955322017,-0.056795213985668294,-0.0668557693570905,-0.05226597874829433,-0.06148504497622345,-0.06208054374434787,-0.3713735984996288,-0.3507105617649614,-0.3184999725167044,-0.3399056787696526,-0.33766508995754585,-0.3414453666330942,-0.3552796317327559,-0.3274823769561265,-0.3588081841311268,-0.36880642234373295,-0.38183067657916353,5
qgw83F_10,-0.18337636223640433,-0.17545676021884654,-0.15998838135639437,-0.16775703492617597,-0.1576487878568607,-0.15803407740694286,-0.16374458753603416,-0.14848262554485456,-0.14211772187277869,-0.14997693640882845,-0.2743222585044883,-0.27342214488207045,-0.27514768106544907,-0.27391005825967474,-0.2744212608866439,-0.2726877579881956,-0.27295505736499415,-0.27328633852465795,-0.2738183116173474,-0.2735343824109236,-0.2316529466858053,10
3t3UX8_0,1.1221077985477803,1.1823041206435734,1.1387222018118703,1.0048781706357057,1.1362912640530831,1.0869438965997982,0.904461279208155,1.1655261461494075,1.1290822646953238,1.03943516582358,-0.8610773667412375,-0.8705567046971227,-0.8788404045925365,-0.8279359589845223,-0.8621404628671343,-0.8720515226013416,-0.8590243744235415,-0.8793131652329688,-0.8842240126666707,-0.8654489156159,-1.1245697098726493,0
3t3UX8_5,-0.04576411738154254,-0.07434287033319294,-0.05510472288775127,-0.039574112429630263,-0.044200090895807634,-0.08302242807152792,-0.05361815062585209,-0.05566611773307834,-0.08503891474650298,-0.06046155955585972,-0.35476025842871634,-0.3543422127561507,-0.3558192613220352,-0.3567628056066279,-0.3563796843111297,-0.35699267974076443,-0.3582991058445061,-0.3573447318651879,-0.35586341151990486,-0.35753670855069264,-0.3726382693592872,5
3t3UX8_10,-0.15013306908346882,-0.14113129979778918,-0.1579635740006268,-0.14700424695205386,-0.16659175463332215,-0.15007349755783328,-0.14940868312001315,-0.15387987965548158,-0.17152817545397278,-0.14577000053262176,-0.2738816758965069,-0.2746324174778895,-0.2760658675240593,-0.27575128630230944,-0.27505896190807794,-0.2768919100207691,-0.2749533061790635,-0.2745408561128564,-0.2757109886128969,-0.27462498853368483,-0.28860507267889784,10
vDV4a5_0,1.116675918041856,0.8676488424069627,1.2139308537777005,0.8368438565796923,1.2493497151622155,1.2414320851778755,1.1025862650178369,0.9906685012589257,1.1736948431818985,1.1057846824869464,-0.859778973016432,-0.8503919429925717,-0.8804020492049532,-0.8607318158532145,-0.877290519268939,-0.9197810713944036,-0.9379785393431478,-0.9252369045271641,-0.8741502555511023,-0.9159179491292168,-0.9984777714053812,0
vDV4a5_5,-0.07362824658893818,-0.017103512936295355,-0.12268089230652943,-0.0604994858777651,-0.07094879117980545,-0.020712967519229922,-0.010974841711359375,-0.02266377553702452,-0.0033482237895723953,-0.048873372579623355,-0.36760808502010994,-0.36784340395309373,-0.3662469528124805,-0.3514931245382334,-0.36750293906477066,-0.36698670376048825,-0.3676237138356015,-0.37250577510030025,-0.3726260588628606,-0.3708669553954147,-0.40038135226582744,5
vDV4a5_10,-0.17004774365283087,-0.1350979835942807,-0.14751525788825204,-0.11793284677066866,-0.12754585389092574,-0.13279207990486117,-0.16304781984815278,-0.10982789824375444,-0.10470000120907065,-0.10350785927905098,-0.2969180171075967,-0.29946961432578256,-0.2945234607548755,-0.2900946267939986,-0.29407433806594013,-0.2951815188146602,-0.2951417842023696,-0.29553491649373764,-0.2922055875680781,-0.294766541260982,-0.30728774255302677,10
xTzImc_10,-0.2290573276242374,-0.22902966947323236,-0.22968140708820453,-0.22988570706007974,-0.2244709621204319,-0.21454680899294942,-0.20484357957751267,-0.1995637742210396,-0.2154408802527355,-0.2061634942685998,-0.2628431855669455,-0.26287983733006565,-0.26291477306405925,-0.2627370345538255,-0.2627501289108313,-0.2626153156419665,-0.26169761145061693,-0.25388104940576744,-0.2556113793260741,-0.2492673873325253,0.21923134433445512,10
Fg80GI_5,-0.05682809399402375,-0.07380830423415062,-0.044604449769748235,-0.04625529319282633,-0.05313501127023547,-0.05977928054071797,-0.08265676212226393,-0.06886997896906592,-0.05315475511078779,-0.07808124611465224,-0.3655134853976171,-0.3632122851120007,-0.3675944751295858,-0.3656125801467584,-0.34180676117849196,-0.3181729443448673,-0.3529646138293623,-0.35750713784519494,-0.3655960643552349,-0.34890192463263486,-0.37056731760382694,5
Fg80GI_10,-0.14211849411042793,-0.14151349153735476,-0.14007623974404745,-0.14225311020705164,-0.14086165649280788,-0.1412605770369604,-0.13968176454961348,-0.1550982202382994,-0.13193959636753083,-0.13234813021285288,-0.2855400575924585,-0.2875848677857766,-0.28878503435518194,-0.28764487611424683,-0.2882940571222434,-0.28992519259611693,-0.28872502602671163,-0.286324692887901,-0.2864447095448416,-0.2844044263768525,-0.28992519259611693,10
lGuCOb_10,-0.15632137157287265,-0.1588549103265779,-0.1417504872384257,-0.13542296834115677,-0.13483027328005298,-0.14382267248289513,-0.15657634687322747,-0.15633925492845555,-0.14644232479791053,-0.14022214008136433,-0.2783250073946315,-0.27644961861206047,-0.27884339317921386,-0.27886381212468425,-0.28270005574075385,-0.2790523908989609,-0.2809736829368155,-0.28195829052118115,-0.2811278925857119,-0.2829280095299725,-0.30070199451478447,10
RWEHMg_0,1.1187816685094187,1.1533802388123573,1.243127724442203,1.3123477563509167,1.088580330664907,1.0181879964980571,1.0203837975557577,0.7701168956066452,1.0163091132972266,1.1295375225450413,-0.9558924487053075,-0.8594830426671184,-0.785770760969332,-0.7129509485232975,-0.9055914545704624,-0.9088005011727597,-0.8881152045811097,-0.8896016886245292,-0.8837536583934293,-0.8707499053206592,-1.1050217153772623,0
RWEHMg_5,-0.0954018603171764,-0.06416496953885746,-0.13001374036258984,-0.11858697818181718,-0.07915093974043706,-0.09426234701312101,-0.06600363700058678,-0.0384532306966045,-0.006609514955901035,-0.004071404761350419,-0.34769584916180823,-0.33789471209073274,-0.3503836412251579,-0.3536539972955973,-0.3569628791935122,-0.33318007250549225,-0.34011837117607263,-0.34055524477241506,-0.3430272502376821,-0.34195602277953974,-0.39555221908121724,5
IZGEm8_0,1.0074002463636849,1.003151716454527,1.2017616745644808,1.2018231250568165,1.136902198283381,1.0871244292189983,1.0307644425577067,1.0171755141903525,1.130022849523304,1.1234305256062256,-0.9017106222589679,-0.8882996772266669,-0.9007440309647313,-0.9018121821910828,-0.9019833432999981,-0.8912235506796027,-0.9140851115733438,-0.9040552685941803,-0.9110625036658624,-0.8988748384961622,-0.9628527964344382,0
IZGEm8_5,-0.09664362391654478,-0.03730431357220844,-0.06921769979284859,-0.07520700702660402,-0.0790387228071564,-0.07894588521839467,-0.08461831336979338,-0.08268936222194098,-0.08181339110918541,-0.08178760995229271,-0.33853299873645865,-0.3290762619695763,-0.33490312179602605,-0.34617479426386655,-0.3453140735449284,-0.3418602256719371,-0.3440153804761997,-0.34350747569364426,-0.3470974649869171,-0.3471216794050855,-0.358491455766464,5
IZGEm8_10,-0.17861897776339747,-0.16682030076977294,-0.15479923239660048,-0.16631698450664542,-0.16251968691627605,-0.160323609371919,-0.17452002638745934,-0.16338181617952127,-0.1622058653175652,-0.16791582597717256,-0.24521906728247891,-0.2506175515818341,-0.2512952016062306,-0.25568025129958716,-0.2676202873416469,-0.27053377170979837,-0.2703777903982285,-0.27268340125568924,-0.2715987353701479,-0.27134895979494333,-0.2925199261649008,10
KZwUHj_0,0.804387661075616,0.94086187495799,1.2453755711664756,1.0534221337661247,1.0236435784672424,1.0942537216730848,1.1164084579233675,1.173853984406365,1.2812795006981808,1.1698883562408406,-0.8936705996739548,-0.8971661467660935,-0.8700199059930401,-0.8892468010220026,-0.8912549032527669,-0.8969441604426217,-0.9001161642474308,-0.8998572515908557,-0.8808433210769019,-0.8869434237533271,-0.998656081278148,0
KZwUHj_10,-0.19231275194110428,-0.192861099449577,-0.17858907581771313,-0.18369797005704247,-0.19204230898331037,-0.18183468590061316,-0.18517077705007348,-0.1890759489998636,-0.18886508930342977,-0.19221029234217238,-0.27443592873471445,-0.27459683314543687,-0.274207413499669,-0.2746765134634644,-0.2749684145612878,-0.2764939011099075,-0.2763429048328515,-0.2754916692328145,-0.2761284613110292,-0.27501036591365136,0.05882936044093235,10
sdTOoU_0,1.0910034321022555,1.150421523874828,1.0707357164797549,1.0088330142665487,1.0054983053715647,1.0324896865709372,1.0518524133078928,1.1808353605031412,1.1853700225811028,1.1615825401011675,-0.8313163517836737,-0.9237868443858464,-0.8998336444949216,-0.9143169746615273,-0.8900852491904758,-0.8956557607930163,-0.9090249886391136,-0.9181791960392885,-0.9251794722864809,-0.871145509741838,-0.9800490115715047,0
sdTOoU_5,-0.04001258257162165,-0.02791903912769606,-0.07268178066396579,-0.09332767526999469,-0.058119675992324524,-0.0667497955252381,-0.045789517212570026,-0.10677963807655051,-0.06762870450629793,-0.05321832134983809,-0.3499712260299373,-0.34998499450128895,-0.3520026139737295,-0.3561848832697722,-0.3561848832697722,-0.35457172225558437,-0.3561848832697722,-0.3578577909881893,-0.3570213371289808,-0.3553484294105637,-0.3578577909881893,5
sdTOoU_10,-0.14738347545330877,-0.16697542752824343,-0.14917916505848616,-0.13734040362587427,-0.15169032606605015,-0.1379250557763258,-0.1423128816278044,-0.14824166311333403,-0.1481864133655567,-0.14886994202598966,-0.2798706179368139,-0.2829418733752601,-0.2814484041908727,-0.28111939597325886,-0.2811760570968438,-0.28065104944243413,-0.2794348059484698,-0.28058056247096025,-0.27941730510271945,-0.2779208683156932,-0.29009792717608923,10
TULF6m_5,-0.07766952636715942,-0.04604422144963901,-0.05758871099655887,-0.07377843140686884,-0.05488508373571769,-0.0355463055203392,-0.03770644355552486,-0.034375885665409285,-0.038374495391814784,-0.03282137922998169,-0.36055213557095067,-0.36193220288258016,-0.3671049956899991,-0.36607163992652264,-0.3684042140510055,-0.3688451513433222,-0.3673375501228109,-0.3631760654152776,-0.364095484936004,-0.36289690066729957,-0.3874794874143821,5
