id_target,0s_ear,1s_ear,2s_ear,3s_ear,4s_ear,5s_ear,6s_ear,7s_ear,8s_ear,9s_ear,0s_mar,1s_mar,2s_mar,3s_mar,4s_mar,5s_mar,6s_mar,7s_mar,8s_mar,9s_mar,perclos,target
O7nxDg_0,0.9726000850048135,0.9808600111042057,0.9645315816049529,1.0,0.8120311968047209,0.5941611792958732,0.6411229557839049,0.8459080469719024,0.8518146782348572,0.8100552501252628,0.04326719612412485,0.026962410350116935,0.019475188805096667,0.027360177955635456,0.04532106551104672,0.026976951946182683,0.026590632283725397,0.018007472306361204,0.02164192671108338,0.024321775791466372,0.0,0
O7nxDg_5,0.05211977215919618,0.052976816714165945,0.07207857626330226,0.07259918600380622,0.059975686950713106,0.06217318421539878,0.05903901113779014,0.061566030676522276,0.06265012286177798,0.06282494711862784,0.0005128205128205,0.00018518518518518003,0.0016381766381766201,0.0007122507122507,0.0,0.0,0.00054131054131052,0.00037037037037036005,0.00018518518518518003,0.00037037037037036005,0.0,5
O7nxDg_10,0.025189273012339333,0.029244518949387,0.02829787608178316,0.033120329903353306,0.03158054463555556,0.02959862875183923,0.030165186155157633,0.023314330906404702,0.030388962262213572,0.03096248945119287,0.0010886718826432502,0.0008566813907766801,0.00137034478617832,0.0012171379849499602,0.0010635074098765,0.00138329668719527,0.00117302305261099,0.00115294025663978,0.0011784821115438501,0.00099808235321966,0.0,10
p8CDjE_0,0.9585344461635902,0.9487810828814484,0.9257596480369167,0.8998823938175968,1.0,0.9400461604125939,0.9179516599638257,0.9076668892143547,0.9336055029847234,0.9866710488157211,0.1671409571847698,0.15281111995111218,0.12990135825420196,0.18628439789870438,0.1909400631935892,0.2103986163720318,0.1844712889681301,0.13887413567973914,0.15354070948487936,0.1616903244833888,0.0,0
p8CDjE_10,0.014674334868952026,0.016464070644222152,0.01789645631159489,0.015661817474964996,0.016333177610308117,0.01221372409422861,0.013125101472848393,0.014861348529091795,0.01385525782815826,0.013799684350573466,0.00045045508650518387,0.0012816390199786596,0.0008620845150656567,0.00035088539992095876,0.0014327541690716053,0.0003283719874176694,0.0,0.0001509163094208987,0.0008275724924346793,6.94896354706499e-05,0.06589684394336648,10
cariHr_0,0.8719245158478036,0.9009561465033635,0.8410237229460528,0.9858941779508966,0.9762940607852598,0.9945430511131395,0.9999999999999999,0.8950622574771763,0.909720974264346,0.8989936234431715,0.02795720510370889,0.02927702174792517,0.021459077748187897,0.031195631668308375,0.02340242207615624,0.02995024589999301,0.04495887959180708,0.0357847199127853,0.03403080448808261,0.03379011316772682,0.0,0
cariHr_5,0.07100341194081919,0.06864420637417633,0.07237512609869971,0.06554898756393962,0.06685996787740228,0.06613266698596434,0.07336755264033389,0.0695471049834676,0.06298296755324959,0.06494954850007864,0.0037712396906911597,0.0041034643594680805,0.0031231894817933,0.00298064373292244,0.0029476711828803,0.0028693773710618403,0.00292172020409856,0.0038579718321110606,0.00611808179651684,0.01162517800242926,0.0,5
cariHr_10,0.03379944495564284,0.03624028635616242,0.03745887002301771,0.03375407348898263,0.03862730266898321,0.03292356612818295,0.034129749303981,0.02748075383758657,0.032103127184151745,0.027799260491113222,0.00199716930572649,0.0019204249405449401,0.0017100063173552003,0.0016748923035776802,0.00160321011963234,0.0020649808196252398,0.0022151833827687402,0.00227587147411169,0.0016541391009007702,0.00239601694809513,0.0,10
XDOz1C_10,0.021443040295622752,0.021102561187889772,0.020509436754436408,0.01675583603669959,0.018462143476063918,0.01900283592095399,0.016869808459204112,0.018403428080632722,0.018067286924982155,0.02111642698835526,0.00011310301844401956,0.001886308868768418,0.0025723804042403755,0.0019908170573069046,0.0027694793448114017,0.003072799765818252,0.0017986197031288126,0.0010834994870659114,0.0,0.0003414785231345015,0.017760362062421438,10
qgw83F_0,0.849527164953011,0.9530226996490737,0.9528944721226117,0.9393650434004779,1.0,0.8923677878661306,0.9575152328189029,0.9823927680979979,0.9993571367653747,0.9604013068566474,0.12881559174830318,0.14939181176653343,0.15555240503083023,0.143556143799997,0.17008708572561954,0.1473032759004563,0.13888981199679454,0.14262724280493866,0.15319623824726303,0.15679626193721521,0.0,0
qgw83F_5,0.05948762152438112,0.058874639330281364,0.06041759244461784,0.0660108119798888,0.06451343906032679,0.06605901176948006,0.06401434150370215,0.06697951687826144,0.06510586777057613,0.06498484079149403,0.0021252580823597203,0.0063247376590104005,0.012871099330670899,0.00852068233304624,0.0089760513611779,0.008207761835446201,0.005396136686151041,0.01104554849431768,0.0046790066765412,0.0026470015208864403,0.0,5
qgw83F_10,0.018918453071978546,0.020551061396993656,0.0237398332632237,0.02213834262467077,0.02422213525466491,0.024142708671661,0.022965499721493005,0.026111719209242924,0.027423829931462616,0.0258036703513236,0.00017015902335651206,0.00035571544275244727,0.0,0.0002551331861697353,0.00014974990267781034,0.0005071076660060781,0.0004520044945506125,0.0003837116209960208,0.0002740465522358213,0.00033257792604662103,0.008966342662812841,10
3t3UX8_0,0.9739056721267143,1.0,0.9811078012784297,0.9230881430701549,0.9800540211684687,0.9586625749608353,0.8795587180538419,0.9927269648334381,0.9769290130893983,0.9380681539969515,0.11422052634428152,0.11011135581640569,0.10652047893972794,0.12858689840950147,0.11375968790923845,0.10946337156843995,0.11511047198870215,0.10631554331031536,0.10418675439748477,0.11232551638888906,0.0,0
3t3UX8_5,0.06662511078420856,0.06080004762164968,0.0647212622453216,0.06788678829275636,0.06694389841930007,0.05903093711726855,0.06502426277637768,0.06460683596371661,0.0586199268024357,0.06362940522846597,0.0036439848536316006,0.003729192995906,0.0034281336318042806,0.0032358157562229805,0.0033139054387565006,0.0031889616701455004,0.0029226794224776003,0.0031172046601475804,0.0034191347195121403,0.00307807502000212,0.0,5
3t3UX8_10,0.028475737453908814,0.03032688434385051,0.02686545236838346,0.029119156450101432,0.025091131205822882,0.028487987895006513,0.028624702038626798,0.027705233732088705,0.02407599298581451,0.02937297004476755,0.0030277570217733803,0.00287337260028669,0.0025785942616466002,0.0026432855497473505,0.0027856569112586103,0.00240872476708217,0.0028073842259633704,0.00289220151388588,0.00265157246980279,0.0028749003073988903,0.0,10
vDV4a5_0,0.9409768774902958,0.8301912068269504,0.9842430695432952,0.8164868696341041,0.9999999999999999,0.9964776522968716,0.934708757223854,0.8849194542512278,0.9663431146596391,0.9361316499895234,0.06170348890996981,0.06587953448284176,0.05252881856192975,0.061279593908028465,0.053913057323404096,0.03501011553655587,0.026914535222903085,0.03258295724021727,0.055310078997265706,0.036728718182119986,0.0,0
vDV4a5_5,0.0663660141583345,0.07784661283884677,0.0564030527552482,0.06903256423575194,0.06691023171137277,0.07711350545656598,0.07909139207497155,0.0767172816708396,0.08064041555534217,0.0713939153181005,0.00665649715413862,0.00660870210837838,0.006932953346271121,0.009929566872284721,0.00667785308875562,0.0067827043630597,0.00665332282412562,0.00566173945005588,0.005637308912899821,0.0059945960621210805,0.0,5
vDV4a5_10,0.02815467517396264,0.03532459028429429,0.03277719646984957,0.038846004270437454,0.03687390360674791,0.035797644567872815,0.0295907039013202,0.04050872792903282,0.041560711873174644,0.041805278829382314,0.00212734081826667,0.00160388270526381,0.00261858212427718,0.0035271538421958203,0.0027107192819685703,0.00248358204363509,0.00249173356732477,0.0024110827945721903,0.00309409194059668,0.0025687143543457,0.0,10
xTzImc_10,0.007019175081258375,0.007024909046175287,0.006889793701024324,0.006847439139034791,0.007969999989625231,0.010027431299935687,0.01203906168834237,0.013133647464399233,0.009842076420793551,0.011765422842035057,1.4841201671982054e-05,7.24272107089401e-06,0.0,3.684795783633956e-05,3.4133293950552206e-05,6.20821815629024e-05,0.00025233653502074486,0.0018728314310056209,0.001514107123805312,0.002829315342805975,0.09995638976320047,10
Fg80GI_5,0.06396066581175942,0.06049898339893842,0.06645264757366719,0.06611609722692967,0.06471355869902295,0.06335902010648405,0.05869508635533856,0.061505738526064904,0.06470953360718752,0.05962787711994878,0.00103030303030302,0.0014994388327721601,0.0006060606060606,0.001010101010101,0.0058632909105714405,0.01068141547580532,0.00358858749170038,0.0026625226625226605,0.001013468013468,0.0044168304605556406,0.0,5
Fg80GI_10,0.03040867995986692,0.03053314880876188,0.030828838586371372,0.030380985018828285,0.03066725263124981,0.03058518160685896,0.030909995056697448,0.027738325085338814,0.03250281268172011,0.03241876388635124,0.0009021659253147501,0.0004814814814814801,0.00023456790123456002,0.00046913580246913,0.00033557800224466003,0.0,0.00024691358024691,0.00074074074074074,0.00071604938271604,0.0011358024691358,0.0,10
lGuCOb_10,0.029627423352365203,0.029107532083674333,0.03261742124819565,0.03391585089422164,0.03403747405345432,0.03219220137968795,0.029575101503254972,0.02962375362344993,0.031654639298353875,0.03293104358427505,0.0045918382761510005,0.00497667480254459,0.00448546364784752,0.00448127360676353,0.00369406261279358,0.0044425765637191,0.00404832052416766,0.0038462755049431204,0.00401667614932166,0.00364728567499997,0.0,10
RWEHMg_0,0.9199269742977612,0.9342394617795378,0.9713655555270878,1.0,0.907433502282943,0.8783141082514935,0.8792224514250883,0.775693841141863,0.8775368653753818,0.924376378561948,0.06169072142924936,0.10157267045099572,0.1320654364761617,0.1621890122463047,0.08249887455732079,0.08117137926136872,0.08972832383834399,0.08911340582072018,0.09153257686573181,0.09691187582058859,0.0,0
RWEHMg_5,0.06084230309965838,0.06717421082900904,0.05382626452071548,0.056142538707136924,0.06413646353128304,0.061073289376392885,0.06680150175257592,0.07238613665945397,0.07884105149911384,0.07935554187118293,0.009700777223375041,0.01168752731374714,0.00915594542620324,0.008493024361904581,0.00782229387808004,0.012643213429972482,0.01123677809386392,0.01114822115901848,0.01064713061759412,0.01086427493807854,0.0,5
IZGEm8_0,0.9101838401014815,0.9082211768376747,0.9999716121513962,1.0,0.9700089393849259,0.9470134560563682,0.9209772322956932,0.9146996513273639,0.966830935374359,0.9637855261971104,0.02824541704762398,0.03444077631556568,0.028691946380093637,0.028198500125277064,0.02811943004036695,0.03309005521043067,0.02252886188501512,0.02716227739058145,0.023925194646641293,0.0295554439826731,0.0,0
IZGEm8_5,0.05341813969759216,0.06552362686981109,0.05901315202144776,0.05779130630959202,0.057009618993714865,0.0570285582808979,0.055871357332258224,0.05626487207384626,0.05644357413504589,0.05644883360743002,0.00407161532805164,0.00600083231689504,0.004812126609429101,0.0025126545448381204,0.0026882454568576,0.003392846013869,0.00295318470527348,0.0030567995736340203,0.00232442555233288,0.0023194857017208802,0.0,5
IZGEm8_10,0.02339098828616911,0.02581399458438991,0.02828267174160666,0.02591735689155485,0.02669717957698436,0.02714817164365706,0.02423275935977046,0.02652013052005599,0.026761626778192174,0.025589014743105733,0.00971382461315717,0.00860517815514737,0.008466014223632889,0.00756548927233917,0.00511345312061411,0.0045151325650456,0.00454716528367521,0.0040736791774031,0.00429642892074738,0.004347723467770691,0.0,10
KZwUHj_0,0.7908310026859715,0.8506898052597149,0.9842522175558214,0.9000597346989333,0.8869985958078648,0.9179688318812169,0.9276860960115824,0.9528822142427833,1.0,0.9511428545008354,0.04604756486724424,0.04451438686003552,0.056420969215981734,0.04798788225468437,0.04710711077735007,0.04461175203351964,0.043220482986321584,0.04333404437753892,0.051673723210689054,0.04899816398671421,0.0,0
KZwUHj_10,0.017368838505471905,0.017255699644651144,0.02020040253901347,0.01914630004860305,0.017424638172086636,0.01953074575791416,0.01884242029566229,0.018036678136025205,0.018080184170937222,0.0173899786804963,0.0004246151327985943,0.00039141621888199706,0.00047176398088080045,0.00037497602307154506,0.0003147489641904906,0.0,3.1154599064145655e-05,0.00020678743151103626,7.540007368468085e-05,0.0003060932702318704,0.06918622084055653,10
sdTOoU_0,0.9564210949518249,0.9838606301343652,0.9470613750533472,0.9184744358804261,0.9169344526982385,0.9293991908268266,0.9383409828918128,0.9979058731790744,0.9999999999999999,0.9890148363412515,0.06868539411635607,0.02598211537734794,0.037043808062753834,0.03035534271808976,0.04154565973704684,0.03897317306602223,0.0327992050555632,0.02857175195951278,0.02533899370959202,0.05029211441853049,0.0,0
sdTOoU_5,0.06495578167413926,0.0674272537832321,0.05827940826166248,0.05406015251394362,0.061255362804061644,0.05949168619243575,0.06377519031914416,0.05131106982836762,0.059312069767920264,0.062257018055216544,0.0016117216117216002,0.0016089078464188002,0.00119658119658118,0.00034188034188034004,0.00034188034188034004,0.0006715506715506601,0.00034188034188034004,0.0,0.00017094017094016,0.0005128205128205,0.0,5
sdTOoU_10,0.0293478336404584,0.025318939977300132,0.02897856760491342,0.03141309330878724,0.028462171860791103,0.03129286530214978,0.030390551755217373,0.02917135572687163,0.029182717298085144,0.02904215630252572,0.0021031462933186903,0.0014715725978252801,0.00177868995448719,0.00184634728225124,0.0018346954753825002,0.0019426581737328403,0.00219276677378191,0.00195715313123479,0.0021963656518454,0.00250409326701655,0.0,10
TULF6m_5,0.06304426300101722,0.06947980185189238,0.06713057514288552,0.06383607490147804,0.06768074527787098,0.07161605780238606,0.07117648410388903,0.07185423044508094,0.0710405400060201,0.07217056214797583,0.00547953669985278,0.00519870219647084,0.0041460733232791805,0.00435635433653652,0.0038816910427025004,0.00379196324140842,0.00409875004556828,0.0049455844581534,0.0047584887112089806,0.00500239262446492,0.0,5
TULF6m_10,0.023030164734203933,0.02274752628511166,0.025823612586755963,0.027552206373862492,0.02765488983353296,0.02473909037016931,0.025297985341516102,0.025618532238163738,0.02487557147975596,0.02502001894824464,0.0001717256103221,0.00025039562729031,0.00154690552511639,0.00018518518518518003,0.00025062656641604,0.00076580339738234,0.00061403508771929,0.0,0.0,0.0,0.0,10
k3bmr9_0,0.9999999999999999,0.9641161744965641,0.9692961580360538,0.9502280075214138,0.919191386853012,0.921812551127202,0.9538965522829707,0.921838380362162,0.941192366283247,0.9439991410006027,0.03932168826532411,0.04296931073081632,0.0423071385431356,0.04737199993228688,0.046397649378934896,0.04113165868626556,0.041838792193618767,0.0444050606532221,0.08763642042110917,0.11423097761854263,0.0,0
k3bmr9_5,0.061865498592236806,0.05823908208392492,0.05716778093361013,0.06247022116177162,0.06037673600582212,0.057563600316913,0.05747636709169262,0.05019124916651205,0.06372505870332552,0.05916696319948142,0.00304241294243162,0.0032229025511668397,0.00316920285633484,0.0064761727083928605,0.00578733546943346,0.0035965157303612,0.00368185112051576,0.0043392379505142005,0.00422574092976296,0.0043608141362717606,0.0,5
k3bmr9_10,0.019857893014920112,0.018837336475902473,0.021736885127381988,0.019526440548997884,0.017038835242857344,0.022899042625356334,0.022414691308653277,0.02359372281630029,0.02355236588743982,0.021089910982774126,0.00089159872640385,0.0,0.0002577677301065812,0.00038359466589231363,0.0008654600131314377,0.001750448915107062,0.0002766736973754272,0.0012015720606280442,0.0009441428710726346,0.003504865606399385,0.008609623201655668,10
sAVFS4_0,0.8949659858154818,0.904390639763225,0.9623779770456127,0.9695779069065561,0.9221376364382601,0.9719335412082942,0.9394181540820945,0.9027392719308698,0.9622942661182157,1.0,0.14553308939220527,0.1266329875766624,0.060122642355641305,0.10286845487102074,0.11844807137844567,0.13842196617916241,0.1604320140683499,0.09555185065528177,0.18429434131343578,0.15966034088489373,0.0,0
sAVFS4_5,0.06403660798892612,0.0641425263541105,0.066588680562225,0.06541117980276964,0.0636527904650276,0.0640757803744795,0.057300108672594066,0.061070923195844944,0.06077050311736142,0.05950285065385528,0.00751494880865954,0.008494481383940041,0.009243762789945901,0.00885805942652982,0.008414148082409641,0.00861419422692468,0.010510711190745441,0.0086983450215337,0.00804565467953156,0.008637343394071,0.0,5
sAVFS4_10,0.02883732389582684,0.02963920402934771,0.0329970392252679,0.03132178502095029,0.02873974419924182,0.03191334456612669,0.03106380291588108,0.0303679812080616,0.026335891039531628,0.030859216980102883,0.0028994874788707305,0.00287830596216839,0.00282592642819279,0.0030303678671196,0.00304148950315166,0.00258075119101762,0.0049392757409436605,0.0040360842458904206,0.00514685616546096,0.00444589286495756,0.0,10
