id_target,0s_ear,1s_ear,2s_ear,0s_mar,1s_mar,2s_mar,perclos,target
rg76zJ_0,0.9720098840270742,0.9761296028302443,1.0,0.005556024492969597,0.0074298209886378775,0.0172536954069481,0.0,0
rg76zJ_5,0.052953282101986576,0.057076657138751465,0.0603283737555305,0.00760289442713744,0.00753988552370692,0.0062529924482444006,0.0,5
uPdzdy_0,1.0,0.9837814948218916,0.8339011591592193,0.031206315946796515,0.030176874750111906,0.03193323202117514,0.0,0
uPdzdy_5,0.059151718723744966,0.06095758618476508,0.05894978292022196,0.00418265647875768,0.004566730111203221,0.00451834588793314,0.0,5
uPdzdy_10,0.01963893539520261,0.01295295515531419,0.017632509243456055,0.00023610973743789284,0.0,4.2780336612770935e-05,0.06566926124034381,10
qATxKd_10,0.025443960616494413,0.03305387945208418,0.03623227839909108,0.00266065059176406,0.0016609741547899501,0.00300373672693972,0.0,10
O7nxDg_0,0.9915788940257708,1.0,0.9833529460734451,0.044111489544177346,0.027488540714147303,0.019855217446547162,0.0,0
O7nxDg_5,0.05211977215919618,0.052976816714165945,0.07207857626330226,0.0005128205128205,0.00018518518518518003,0.0016381766381766201,0.0,5
O7nxDg_10,0.025189273012339333,0.029244518949387,0.02829787608178316,0.0010886718826432502,0.0008566813907766801,0.00137034478617832,0.0,10
p8CDjE_0,1.0,0.989824712798608,0.9658073862052111,0.17437136229556463,0.15942162596526277,0.1355208034245564,0.0,0
p8CDjE_10,0.014230289888909746,0.016020832223081906,0.017453863406640395,0.0,0.0008315585132354893,0.00041181493269160357,0.028630845922511278,10
cariHr_0,0.9677768659792905,1.0,0.9334790890878427,0.031030594787783625,0.03249550143095213,0.02381811571125985,0.0,0
cariHr_5,0.07100341194081919,0.06864420637417633,0.07237512609869971,0.0037712396906911597,0.0041034643594680805,0.0031231894817933,0.0,5
cariHr_10,0.03379944495564284,0.03624028635616242,0.03745887002301771,0.00199716930572649,0.0019204249405449401,0.0017100063173552003,0.0,10
XDOz1C_10,0.02367428123356455,0.02333457846380164,0.02274280643350078,0.00239297907035093,0.0041621417738299605,0.0048466489743072905,0.0,10
qgw83F_0,0.891402865079528,1.0,0.9998654517604783,0.13516529228079902,0.15675577488505063,0.163220041965536,0.0,0
qgw83F_5,0.05948762152438112,0.058874639330281364,0.06041759244461784,0.0021252580823597203,0.0063247376590104005,0.012871099330670899,0.0,5
qgw83F_10,0.018918453071978546,0.020551061396993656,0.0237398332632237,0.00017015902335651206,0.00035571544275244727,0.0,0.03232403829028863,10
3t3UX8_0,0.9739056721267143,1.0,0.9811078012784297,0.11422052634428152,0.11011135581640569,0.10652047893972794,0.0,0
3t3UX8_5,0.06662511078420856,0.06080004762164968,0.0647212622453216,0.0036439848536316006,0.003729192995906,0.0034281336318042806,0.0,5
3t3UX8_10,0.028475737453908814,0.03032688434385051,0.02686545236838346,0.0030277570217733803,0.00287337260028669,0.0025785942616466002,0.0,10
vDV4a5_0,0.9560411514270803,0.8434818923461382,1.0,0.06269131154624359,0.06693421220980598,0.05336976219330047,0.0,0
vDV4a5_5,0.0663660141583345,0.07784661283884677,0.0564030527552482,0.00665649715413862,0.00660870210837838,0.006932953346271121,0.0,5
vDV4a5_10,0.02815467517396264,0.03532459028429429,0.03277719646984957,0.00212734081826667,0.00160388270526381,0.00261858212427718,0.0,10
xTzImc_10,0.007019175081258375,0.007024909046175287,0.006889793701024324,1.4841201671982054e-05,7.24272107089401e-06,0.0,0.09995638976320047,10
Fg80GI_5,0.06396066581175942,0.06049898339893842,0.06645264757366719,0.00103030303030302,0.0014994388327721601,0.0006060606060606,0.0,5
Fg80GI_10,0.03040867995986692,0.03053314880876188,0.030828838586371372,0.0009021659253147501,0.0004814814814814801,0.00023456790123456002,0.0,10
lGuCOb_10,0.029627423352365203,0.029107532083674333,0.03261742124819565,0.0045918382761510005,0.00497667480254459,0.00448546364784752,0.0,10
RWEHMg_0,0.9470450841738827,0.9617794829801182,1.0,0.06350927421528181,0.10456688511657157,0.1359585335558863,0.0,0
RWEHMg_5,0.06084230309965838,0.06717421082900904,0.05382626452071548,0.009700777223375041,0.01168752731374714,0.00915594542620324,0.0,5
IZGEm8_0,0.9102096789960464,0.9082469600148704,1.0,0.028246218897009654,0.0344417540428651,0.028692760905846257,0.0,0
IZGEm8_5,0.05341813969759216,0.06552362686981109,0.05901315202144776,0.00407161532805164,0.00600083231689504,0.004812126609429101,0.0,5
IZGEm8_10,0.02339098828616911,0.02581399458438991,0.02828267174160666,0.00971382461315717,0.00860517815514737,0.008466014223632889,0.0,10
KZwUHj_0,0.8034840954179714,0.8643006234440803,1.0,0.046784314066971026,0.045226605605804396,0.0573236902184392,0.0,0
KZwUHj_10,0.01698407012710028,0.016870886964553994,0.019816742914713702,3.32119135982396e-05,0.0,8.037922373063254e-05,0.0654841860896762,10
sdTOoU_0,0.9721103433330869,0.9999999999999999,0.9625970854469578,0.06981211770510194,0.026408329169345438,0.03765147921174037,0.0,0
sdTOoU_5,0.06495578167413926,0.0674272537832321,0.05827940826166248,0.0016117216117216002,0.0016089078464188002,0.00119658119658118,0.0,5
sdTOoU_10,0.0293478336404584,0.025318939977300132,0.02897856760491342,0.0021031462933186903,0.0014715725978252801,0.00177868995448719,0.0,10
TULF6m_5,0.06304426300101722,0.06947980185189238,0.06713057514288552,0.00547953669985278,0.00519870219647084,0.0041460733232791805,0.0,5
TULF6m_10,0.023030164734203933,0.02274752628511166,0.025823612586755963,0.0001717256103221,0.00025039562729031,0.00154690552511639,0.0,10
k3bmr9_0,0.9999999999999999,0.9641161744965641,0.9692961580360538,0.03932168826532411,0.04296931073081632,0.0423071385431356,0.0,0
k3bmr9_5,0.061865498592236806,0.05823908208392492,0.05716778093361013,0.00304241294243162,0.0032229025511668397,0.00316920285633484,0.0,5
k3bmr9_10,0.02123249466178437,0.020213369403689424,0.02310885157917216,0.00229279967879545,0.00140245137625251,0.00165985759965125,0.0,10
sAVFS4_0,0.9299526871582434,0.939745776955119,1.0,0.15122238129240526,0.13158342210345544,0.06247300311277982,0.0,0
sAVFS4_5,0.06403660798892612,0.0641425263541105,0.066588680562225,0.00751494880865954,0.008494481383940041,0.009243762789945901,0.0,5
sAVFS4_10,0.02883732389582684,0.02963920402934771,0.0329970392252679,0.0028994874788707305,0.00287830596216839,0.00282592642819279,0.0,10
sAqOK0_0,0.9611753040542496,0.9150904584459731,1.0,0.03730457364582138,0.09896383387528752,0.13559158434131638,0.0,0
sAqOK0_5,0.04639467060805398,0.04829219314817546,0.0554333105000857,0.00333419275579792,0.0014216110368446401,0.0012066566830933002,0.0,5
sAqOK0_10,0.02454353411972394,0.028961086091774592,0.026632313852766862,0.00221088286878502,0.0018633605129002699,0.0035171942842105704,0.0,10
9nKrsJ_0,0.9329731172879557,0.9414503462783528,1.0,0.0436424995417935,0.11286585260252491,0.06235671536757705,0.0,0
9nKrsJ_5,0.06412650525564449,0.062255122300879866,0.06416240297311486,0.0030984959261951,0.0025220654000911802,0.0027433670288042403,0.0,5
9nKrsJ_10,0.03470747325589475,0.030696118053452348,0.03381541723863168,0.0008095423900244301,0.0008549348320753801,0.00096377994564943,0.0,10
a4Wyzc_5,0.059778410580011924,0.0510085470228254,0.05724177413445362,0.0028282828282828205,0.00343434343434342,0.00422152560083594,0.0,5
a4Wyzc_10,0.013517850097609118,0.015927711511009565,0.01766342077848041,0.0,0.002377477111847409,0.001625764987407451,0.027152932694103127,10
oYgB5a_0,0.9908071033654153,1.0,0.9912148433600699,0.03984887059080846,0.044946769841201606,0.04135655775864332,0.0,0
oYgB5a_5,0.058172149516795835,0.05661628578390707,0.0566861286205792,0.00826789277810488,0.00869920686747538,0.00751946525092588,0.0,5
oYgB5a_10,0.03081421904122322,0.02977796655953024,0.030260791377434582,0.00100501812982249,0.0016099609264505301,0.00139930791851387,0.0,10
mphqU7_0,0.9767314131186374,1.0,0.9725972808738454,0.10602510278314456,0.13139944397682238,0.04575670558101684,0.0,0
mphqU7_5,0.06578942208757343,0.06449439191493476,0.06842085477746204,0.009234240532682922,0.01002938146709242,0.008018863952211961,0.0,5
mphqU7_10,0.0206550184953369,0.02292939965574573,0.02436887768048711,0.00111185291236023,0.00179300585372989,0.0017125482159944102,0.0,10
si3hKp_0,0.9446683734661604,0.9929946237235283,1.0,0.0580634476664416,0.061775868111625755,0.061514578929767944,0.0,0
si3hKp_5,0.05319724988200532,0.057255671716133306,0.05851186421965972,0.006862245814133821,0.00391872088824652,0.00331444970209528,0.0,5
si3hKp_10,0.03213477958015295,0.03260944593179428,0.03204007936556119,0.004689325381884351,0.00704660261919249,0.00212917439672816,0.0,10
geb9ES_0,0.9394380578477505,1.0,0.9923281265682711,0.21455468856070345,0.11579792094154637,0.04108886970283204,0.0,0
NUC17C_0,0.9122479377418489,0.9363896624815718,1.0,0.032715762351284906,0.03322304385715522,0.03058238506146091,0.0,0
3e6ox4_0,1.0,0.7783525192187639,0.8383306065050973,0.0794706203556978,0.06310878761549203,0.04021545375328351,0.0,0
3e6ox4_5,0.06684273384932175,0.071709588507794,0.06624931662255205,0.007381334284855621,0.00764119229767364,0.00547662308861036,0.0,5
3e6ox4_10,0.026658283230300613,0.024432064862271202,0.02011924700917994,0.0041642084502272105,0.00735634950639114,0.00509986872228459,0.0,10
hXjqZ5_0,0.9783141011458317,0.9835185467495106,1.0,0.09888135967994494,0.02753566683368393,0.02767615492977411,0.0,0
hXjqZ5_5,0.0529042322328555,0.055085467934154225,0.0608120451890962,0.00832481582865246,0.0044537697971237,0.00398735012697208,0.0,5
2Wbm5X_0,0.9484921102927744,0.926142118533523,1.0,0.043460364330447,0.032674256410347984,0.04273176634439539,0.0,0
2Wbm5X_5,0.0584720348417535,0.057799751922193804,0.05004471581492546,0.00300728869264834,0.00239668248771094,0.0030508648160341204,0.0,5
58fusc_5,0.05579738615659627,0.06271127065444666,0.05594448178288356,0.0029857783431216003,0.00334360296550826,0.0033252525960804804,0.0,5
58fusc_10,0.028439871253001583,0.030860508766807862,0.026388367806280823,0.0042132338800136,0.00311700070302469,0.00548465986110629,0.0,10
sgmqcW_0,0.8555159560915423,1.0,0.9496545790264003,0.04268576428217173,0.03516928193618878,0.040579550959869946,0.0,0
sgmqcW_5,0.04834365609368686,0.0628615749577961,0.05573523242105713,0.00264244956421192,0.0027089107143970803,0.0035911020097416204,0.0,5
sgmqcW_10,0.02825984018814865,0.028010655492969314,0.02939489478876471,0.00079628316967921,0.0005952290315561,0.00055498214321017,0.0,10
Sg9RNC_0,1.0,0.9893366704072543,0.9962718470835229,0.13116604328871306,0.07245837422383974,0.09878589594591954,0.0,0
Sg9RNC_5,0.06455513732937775,0.062340460775027466,0.06297255648558532,0.005892392469342721,0.0061496350076097606,0.011153909792905701,0.0,5
Sg9RNC_10,0.028331340505513555,0.02762317144314181,0.02759324541891521,0.00346097718315873,0.0030052792858391904,0.00228298143671877,0.0,10
WG3CW_0,0.9774939555914963,1.0,0.9918928932618307,0.10770962281514057,0.12435257591528978,0.1493499845103872,0.0,0
WG3CW_5,0.04604931782749966,0.047410391824031284,0.05788366454038479,0.00755056391532632,0.0094539737116302,0.00784650887288796,0.0,5
WG3CW_10,0.02408667532963661,0.03156953639326035,0.02935988291743819,0.0028574796848594205,0.00156811660099552,0.0018525750354949503,0.0,10
Tv97Y_10,0.0129345782089323,0.012767714777838252,0.014478639110584276,0.0003886239240662639,0.0,0.00018847118232882804,0.09979540263612953,10
6iYWb_0,0.9351113034051212,0.9811135337655754,1.0,0.026849940490754395,0.027975687495802655,0.03251080128662191,0.0,0
6iYWb_5,0.06370063431924321,0.060571270895086064,0.06725398437506773,0.00273451691150714,0.00218023081467434,0.0021322992549653997,0.0,5
6iYWb_10,0.03182596684007455,0.03014820836732306,0.028261962114480524,0.00127927935213157,0.0013958773478097801,0.0012085380564660802,0.0,10
4j9DT_0,0.910575857360172,0.8737463026848192,1.0,0.09734608439268676,0.09851863837136414,0.09901112657384754,0.0,0
4j9DT_5,0.03611890417118336,0.04052439245723802,0.04159983509797111,0.0018489683359465196,0.0,0.000565352249530064,0.0637538510385182,5
4j9DT_10,0.02931238714859566,0.02588693766535249,0.026673085514702412,0.00148471644674326,0.0034610550709471203,0.00464460735667121,0.0,10
Xw0f3_0,0.9010368742793301,0.9773566347140114,1.0,0.008549878072345368,0.01983917464633892,0.019581523027555305,0.0,0
Xw0f3_5,0.05700769192061078,0.055876452165476966,0.057005644143817584,0.00485605378116348,0.00649806249228148,0.0054248340023650005,0.0,5
cQD3L_0,0.9577594879008937,1.0,0.9977895129744709,0.04626868435582658,0.025078941767002223,0.021792626651426266,0.0,0
cQD3L_5,0.06267043984075335,0.0556219676605236,0.05734839562794833,0.00192005486743838,0.0024848032948564004,0.00204469216844714,0.0,5
cQD3L_10,0.02788535076111916,0.03081711963445996,0.03238192522242752,0.0013117549893219,0.0030056957290376103,0.00123353339767224,0.0,10
O4yfr_0,0.7205305063316874,1.0,0.8715046788410998,0.13883786056787362,0.1024714664129596,0.12322903010281747,0.0,0
O4yfr_5,0.04708054571328758,0.04513818064599604,0.05654061223584526,0.00997292937353058,0.00485083015674296,0.0065865443306947005,0.0,5
O4yfr_10,0.02327720214039478,0.023970706404337794,0.02370462432153084,0.0058706735068382206,0.00402301046038735,0.0062926569200213904,0.0,10
DGh1E_0,1.0,0.9071310762522307,0.9153167776195408,0.08778642270611672,0.13759555257774042,0.10548845242005267,0.0,0
DGh1E_5,0.061249278737614446,0.06124565249810372,0.058020254239642605,0.00368339319025088,0.0007580637466110201,0.00298765649531116,0.0,5
yW1x6_0,1.0,0.9945338915591003,0.9735154530725835,0.02931000867794994,0.028796212303233017,0.0486100054266395,0.0,0
yW1x6_5,0.06402541611499195,0.062246407828063226,0.06722264147772193,0.00546435404427072,0.0041913121463613605,0.005782109599601281,0.0,5
yW1x6_10,0.03188349735802838,0.028079386892680493,0.028733701336950843,0.00231677031001359,0.00233605292371031,0.0022321253315561703,0.0,10
Xb7Kz_0,0.8302357279181481,0.9152727034946356,1.0,0.10876527663921379,0.09303031663445088,0.11051635640287681,0.0,0
Xb7Kz_5,0.052999265973641296,0.05592451130379376,0.05315167031823086,0.0063360612244247,0.00593645941957264,0.00787519424973278,0.0,5
Qq9wr_0,1.0,0.9631241279306728,0.9571351712274689,0.07556017756033706,0.0691039521738401,0.07191426644932455,0.0,0
Qq9wr_5,0.050277848136200204,0.052228450458214164,0.04902076065149888,0.0023912961597448604,0.0015557806018845202,0.00220546269745828,0.0,5
Qq9wr_10,0.023775490809644233,0.023096586428256793,0.023387387885370713,0.00102177580154537,0.0017726477331264701,0.00147449112230977,0.0,10
yloaDl_5,0.06342506010183781,0.061105466428701107,0.060810490711688404,0.0036035725653913806,0.0034467035111417407,0.00384461917503482,0.0,5
yloaDl_10,0.013001337165969708,0.0243104059876968,0.026990683142309606,0.0,0.001563212442660185,0.001714379757139498,0.029791209571629222,10
C0Hrrw_10,0.02530955841253126,0.02680288984424098,0.02427650920253592,0.00165662527127219,0.00137490509121166,0.0018546529464161703,0.0,10
Iz3KMx_0,0.8825658156691538,0.9285984242377662,1.0,0.052110801041075454,0.040591703956160984,0.03035987483655109,0.0,0
Iz3KMx_5,0.06634701331730898,0.05902421905193261,0.06666697237652514,0.00327909652247214,0.00459343352631876,0.00465217360269182,0.0,5
Iz3KMx_10,0.03093244801177089,0.03215725618783273,0.03344443907352998,0.00239727864803967,0.0023597907618793,0.00217746299994994,0.0,10
mCmgkW_0,0.9426749952596151,0.9521106743908586,1.0,0.10533870677692612,0.08513366569994826,0.12029572906581375,0.0,0
mCmgkW_5,0.05691570129637642,0.05957815617793038,0.06232471288606406,0.01307310106915812,0.0117939050399632,0.01157938393343488,0.0,5
mCmgkW_10,0.03414471605713526,0.03180561619537222,0.03775021196883426,0.00358497079739724,0.00470805091434837,0.0038423746436224305,0.0,10
3bJRj9_0,1.0,0.8230071506438579,0.9287763102402605,0.05365589709065737,0.05053262760276539,0.048093459472890523,0.0,0
3bJRj9_10,0.02591937652432985,0.023398522352878093,0.02333675300565794,0.00123898790564968,0.0011670073512078701,0.0011111162483893801,0.0,10
Y8biCC_0,1.0,0.9556778134234053,0.9304109440243581,0.09351617597375371,0.15960674684994136,0.07740548452924081,0.0,0
Y8biCC_5,0.05302982680558166,0.056805799144707736,0.051239492277803445,0.007437963659273759,0.0034061409609283406,0.00291789406610086,0.0,5
HQsotm_0,0.9809882039344913,1.0,0.9795452095302201,0.024645263427109234,0.03155366585289737,0.024578118500110487,0.0,0
HQsotm_5,0.047126028842212384,0.042797801416326046,0.0495283969047152,0.00239999721236078,0.0033458278465288804,0.0029779227496789604,0.0,5
HQsotm_10,0.02372223279428396,0.02605819099775966,0.02144155194018588,0.0012682348407985701,0.0017973049022949599,0.0015562863915572602,0.0,10
S9Jc43_0,0.9850493362192636,0.979179042517239,1.0,0.07635679201797727,0.07699324169772902,0.081865457444106,0.0,0
S9Jc43_5,0.06710065969926048,0.06417052726852933,0.06536667101617773,0.00502180785048656,0.00539263911902908,0.0054278994917028,0.0,5
S9Jc43_10,0.03197477023131761,0.0320866406998132,0.0319515837076796,0.00268462604153999,0.00226556176732891,0.0021111433795928903,0.0,10
oW2Jt7_0,1.0,0.9611404406877557,0.9764234478580264,0.1232024622853197,0.1354624993136736,0.1512425285680726,0.0,0
oW2Jt7_5,0.05580737885295428,0.06028335256523681,0.06359581882613186,0.007274047307052601,0.00647545424133096,0.00789853201231754,0.0,5
oW2Jt7_10,0.03109626110307976,0.03341151963891792,0.028618285374317733,0.005868005351085771,0.00540760163948687,0.0056769594287956505,0.0,10
mESg1h_0,0.9080491428776446,0.9719024930531868,1.0,0.05118172743291394,0.0803211726008647,0.06513613748906077,0.0,0
sUBRZN_5,0.06359545214809008,0.061884045311155156,0.05322773405032936,0.007101541336151621,0.0031093904660775603,0.00333161654038638,0.0,5
rg76zJ_0,0.9477295159002066,1.0,0.9848928939323942,0.013502396377047064,0.01540888091533462,0.016373337799409197,0.0,0
rg76zJ_5,0.0606421795207872,0.05936735990495498,0.058244128801079424,0.006139418142474481,0.006919994695283361,0.006778118314234841,0.0,5
uPdzdy_0,1.0,0.9880566552265571,0.9241371310574666,0.043300584064041824,0.04024026516797289,0.03391516564219298,0.0,0
uPdzdy_5,0.06025214138032592,0.05745808121372083,0.0549349758713398,0.005271205601300621,0.004713721286543321,0.0046293679918504,0.0,5
uPdzdy_10,0.01842766337580708,0.01792728297205765,0.01608629546789911,0.00012617382310070894,0.0,0.00011910568935896552,0.09906779857314156,10
qATxKd_10,0.03742749541870858,0.038259969873593175,0.03299856912247629,0.00303704805047587,0.00633492730914111,0.00941130834041313,0.0,10
O7nxDg_0,1.0,0.8120311968047209,0.5941611792958732,0.027360177955635456,0.04532106551104672,0.026976951946182683,0.0,0
O7nxDg_5,0.07259918600380622,0.059975686950713106,0.06217318421539878,0.0007122507122507,0.0,0.0,0.0,5
O7nxDg_10,0.033120329903353306,0.03158054463555556,0.02959862875183923,0.0012171379849499602,0.0010635074098765,0.00138329668719527,0.0,10
p8CDjE_0,0.8998823938175968,1.0,0.9400461604125939,0.18628439789870438,0.1909400631935892,0.2103986163720318,0.0,0
p8CDjE_10,0.015338482215436381,0.016010062879056725,0.011889256205500059,2.2520807705673877e-05,0.0011047449489484124,0.0,0.06224087012830538,10
cariHr_0,0.9913036714171775,0.9816508794592105,1.0,0.03136679868547948,0.023530828605119857,0.03011457962173813,0.0,0
cariHr_5,0.06554898756393962,0.06685996787740228,0.06613266698596434,0.00298064373292244,0.0029476711828803,0.0028693773710618403,0.0,5
cariHr_10,0.03375407348898263,0.03862730266898321,0.03292356612818295,0.0016748923035776802,0.00160321011963234,0.0020649808196252398,0.0,10
XDOz1C_10,0.014794472066736997,0.01650418322824472,0.017045954240106364,0.0,0.0007802155539376526,0.0010841410349763051,0.02919146446829597,10
qgw83F_0,0.9393650434004779,1.0,0.8923677878661306,0.143556143799997,0.17008708572561954,0.1473032759004563,0.0,0
qgw83F_5,0.0660108119798888,0.06451343906032679,0.06605901176948006,0.00852068233304624,0.0089760513611779,0.008207761835446201,0.0,5
qgw83F_10,0.02315826144318583,0.025239880658054034,0.025160536917716143,0.0012978763959956702,0.00119260302825019,0.00154958806410212,0.0,10
3t3UX8_0,0.9418747570359476,1.0,0.9781731968385483,0.13120388838994185,0.11607491572108294,0.1116911611034791,0.0,0
3t3UX8_5,0.06788678829275636,0.06694389841930007,0.05903093711726855,0.0032358157562229805,0.0033139054387565006,0.0031889616701455004,0.0,5
3t3UX8_10,0.029119156450101432,0.025091131205822882,0.028487987895006513,0.0026432855497473505,0.0027856569112586103,0.00240872476708217,0.0,10
vDV4a5_0,0.8164868696341041,0.9999999999999999,0.9964776522968716,0.061279593908028465,0.053913057323404096,0.03501011553655587,0.0,0
vDV4a5_5,0.06903256423575194,0.06691023171137277,0.07711350545656598,0.009929566872284721,0.00667785308875562,0.0067827043630597,0.0,5
vDV4a5_10,0.038846004270437454,0.03687390360674791,0.035797644567872815,0.0035271538421958203,0.0027107192819685703,0.00248358204363509,0.0,10
xTzImc_10,0.006813538413593752,0.007936137582191603,0.009993639121806914,2.714756549370651e-06,0.0,2.794984163251051e-05,0.09992566726142375,10
Fg80GI_5,0.06611609722692967,0.06471355869902295,0.06335902010648405,0.001010101010101,0.0058632909105714405,0.01068141547580532,0.0,5
Fg80GI_10,0.030380985018828285,0.03066725263124981,0.03058518160685896,0.00046913580246913,0.00033557800224466003,0.0,0.0,10
lGuCOb_10,0.03391585089422164,0.03403747405345432,0.03219220137968795,0.00448127360676353,0.00369406261279358,0.0044425765637191,0.0,10
RWEHMg_0,1.0,0.907433502282943,0.8783141082514935,0.1621890122463047,0.08249887455732079,0.08117137926136872,0.0,0
RWEHMg_5,0.056142538707136924,0.06413646353128304,0.061073289376392885,0.008493024361904581,0.00782229387808004,0.012643213429972482,0.0,5
IZGEm8_0,1.0,0.9700089393849259,0.9470134560563682,0.028198500125277064,0.02811943004036695,0.03309005521043067,0.0,0
IZGEm8_5,0.05779130630959202,0.057009618993714865,0.0570285582808979,0.0025126545448381204,0.0026882454568576,0.003392846013869,0.0,5
IZGEm8_10,0.02591735689155485,0.02669717957698436,0.02714817164365706,0.00756548927233917,0.00511345312061411,0.0045151325650456,0.0,10
KZwUHj_0,0.9804905171501499,0.9662622139251895,0.9999999999999999,0.05227615643152239,0.05131667780137182,0.04859832979524549,0.0,0
KZwUHj_10,0.01914630004860305,0.017424638172086636,0.01953074575791416,0.00037497602307154506,0.0003147489641904906,0.0,0.032487469690901064,10
sdTOoU_0,0.9882453578029463,0.9865883914558834,1.0,0.032661253654723506,0.04470163106133796,0.04193372820924269,0.0,0
sdTOoU_5,0.05406015251394362,0.061255362804061644,0.05949168619243575,0.00034188034188034004,0.00034188034188034004,0.0006715506715506601,0.0,5
sdTOoU_10,0.03141309330878724,0.028462171860791103,0.03129286530214978,0.00184634728225124,0.0018346954753825002,0.0019426581737328403,0.0,10
TULF6m_5,0.06383607490147804,0.06768074527787098,0.07161605780238606,0.00435635433653652,0.0038816910427025004,0.00379196324140842,0.0,5
TULF6m_10,0.027552206373862492,0.02765488983353296,0.02473909037016931,0.00018518518518518003,0.00025062656641604,0.00076580339738234,0.0,10
k3bmr9_0,1.0,0.9673377121883009,0.9700961704251057,0.04985329790041926,0.048827911839768944,0.04328609382242255,0.0,0
k3bmr9_5,0.06247022116177162,0.06037673600582212,0.057563600316913,0.0064761727083928605,0.00578733546943346,0.0035965157303612,0.0,5
k3bmr9_10,0.01915019179452877,0.01666163189008313,0.02252408807950541,0.0,0.00048205025914722466,0.0013673787684165674,0.031604254916232054,10
sAVFS4_0,0.9975763422066803,0.9487661422733403,1.0,0.10583898024872782,0.12186848828284357,0.1424191678857776,0.0,0
sAVFS4_5,0.06541117980276964,0.0636527904650276,0.0640757803744795,0.00885805942652982,0.008414148082409641,0.00861419422692468,0.0,5
sAVFS4_10,0.03132178502095029,0.02873974419924182,0.03191334456612669,0.0030303678671196,0.00304148950315166,0.00258075119101762,0.0,10
sAqOK0_0,0.9281294426013796,0.9868611982302857,1.0,0.2648525327130202,0.22606114501002808,0.2097998443150495,0.0,0
sAqOK0_5,0.0505021650418126,0.0502656514108355,0.04435632874405558,0.0016094531010361,0.01037481575570302,0.00811230980707514,0.0,5
